/home/alex/SelfDriving/CarND-Behavioral-Cloning-P3/data/2nd track/IMG/center_2017_02_12_17_00_42_417.jpg,,,0,0.8875268,0,10.6171
/home/alex/SelfDriving/CarND-Behavioral-Cloning-P3/data/2nd track/IMG/center_2017_02_12_17_00_42_486.jpg,,,0,0.7089939,0,11.12723
/home/alex/SelfDriving/CarND-Behavioral-Cloning-P3/data/2nd track/IMG/center_2017_02_12_17_00_42_554.jpg,,,0,0.467746,0,11.82338
/home/alex/SelfDriving/CarND-Behavioral-Cloning-P3/data/2nd track/IMG/center_2017_02_12_17_00_42_626.jpg,,,0,0.2884779,0,11.65945
/home/alex/SelfDriving/CarND-Behavioral-Cloning-P3/data/2nd track/IMG/center_2017_02_12_17_00_42_693.jpg,,,0,0.05084491,0,11.67257
/home/alex/SelfDriving/CarND-Behavioral-Cloning-P3/data/2nd track/IMG/center_2017_02_12_17_00_42_761.jpg,,,0,0,0,11.9492
/home/alex/SelfDriving/CarND-Behavioral-Cloning-P3/data/2nd track/IMG/center_2017_02_12_17_00_42_829.jpg,,,0,0,0,11.33088
/home/alex/SelfDriving/CarND-Behavioral-Cloning-P3/data/2nd track/IMG/center_2017_02_12_17_00_42_897.jpg,,,0,0,0,11.2337
/home/alex/SelfDriving/CarND-Behavioral-Cloning-P3/data/2nd track/IMG/center_2017_02_12_17_00_42_965.jpg,,,0,0,0,11.72887
/home/alex/SelfDriving/CarND-Behavioral-Cloning-P3/data/2nd track/IMG/center_2017_02_12_17_00_43_034.jpg,,,0,0,0,11.32762
/home/alex/SelfDriving/CarND-Behavioral-Cloning-P3/data/2nd track/IMG/center_2017_02_12_17_00_43_103.jpg,,,0,0,0,11.54715
/home/alex/SelfDriving/CarND-Behavioral-Cloning-P3/data/2nd track/IMG/center_2017_02_12_17_00_43_170.jpg,,,0,0,0,11.3538
/home/alex/SelfDriving/CarND-Behavioral-Cloning-P3/data/2nd track/IMG/center_2017_02_12_17_00_43_239.jpg,,,0,0,0,11.12984
/home/alex/SelfDriving/CarND-Behavioral-Cloning-P3/data/2nd track/IMG/center_2017_02_12_17_00_43_307.jpg,,,0,0,0,11.15234
/home/alex/SelfDriving/CarND-Behavioral-Cloning-P3/data/2nd track/IMG/center_2017_02_12_17_00_43_376.jpg,,,0,0,0,11.07468
/home/alex/SelfDriving/CarND-Behavioral-Cloning-P3/data/2nd track/IMG/center_2017_02_12_17_00_43_444.jpg,,,0,0,0,11.00784
/home/alex/SelfDriving/CarND-Behavioral-Cloning-P3/data/2nd track/IMG/center_2017_02_12_17_00_43_511.jpg,,,0,0,0,10.94142
/home/alex/SelfDriving/CarND-Behavioral-Cloning-P3/data/2nd track/IMG/center_2017_02_12_17_00_43_578.jpg,,,0,0,0,10.85347
/home/alex/SelfDriving/CarND-Behavioral-Cloning-P3/data/2nd track/IMG/center_2017_02_12_17_00_43_645.jpg,,,0,0,0,10.78797
/home/alex/SelfDriving/CarND-Behavioral-Cloning-P3/data/2nd track/IMG/center_2017_02_12_17_00_43_714.jpg,,,0,0,0,10.70125
/home/alex/SelfDriving/CarND-Behavioral-Cloning-P3/data/2nd track/IMG/center_2017_02_12_17_00_43_781.jpg,,,0,0,0,10.63667
/home/alex/SelfDriving/CarND-Behavioral-Cloning-P3/data/2nd track/IMG/center_2017_02_12_17_00_43_849.jpg,,,0,0,0,10.57248
/home/alex/SelfDriving/CarND-Behavioral-Cloning-P3/data/2nd track/IMG/center_2017_02_12_17_00_43_916.jpg,,,0,0,0,10.4875
/home/alex/SelfDriving/CarND-Behavioral-Cloning-P3/data/2nd track/IMG/center_2017_02_12_17_00_43_990.jpg,,,0,0,0,10.42421
/home/alex/SelfDriving/CarND-Behavioral-Cloning-P3/data/2nd track/IMG/center_2017_02_12_17_00_44_057.jpg,,,0,0,0,10.34042
/home/alex/SelfDriving/CarND-Behavioral-Cloning-P3/data/2nd track/IMG/center_2017_02_12_17_00_44_124.jpg,,,0,0,0,10.27802
/home/alex/SelfDriving/CarND-Behavioral-Cloning-P3/data/2nd track/IMG/center_2017_02_12_17_00_44_191.jpg,,,0,0,0,10.21599
/home/alex/SelfDriving/CarND-Behavioral-Cloning-P3/data/2nd track/IMG/center_2017_02_12_17_00_44_259.jpg,,,0,0,0,10.13387
/home/alex/SelfDriving/CarND-Behavioral-Cloning-P3/data/2nd track/IMG/center_2017_02_12_17_00_44_327.jpg,,,0,0,0,10.07272
/home/alex/SelfDriving/CarND-Behavioral-Cloning-P3/data/2nd track/IMG/center_2017_02_12_17_00_44_395.jpg,,,0,0,0,9.991756
/home/alex/SelfDriving/CarND-Behavioral-Cloning-P3/data/2nd track/IMG/center_2017_02_12_17_00_44_462.jpg,,,0,0,0,9.931462
/home/alex/SelfDriving/CarND-Behavioral-Cloning-P3/data/2nd track/IMG/center_2017_02_12_17_00_44_529.jpg,,,0,0,0,9.87153
/home/alex/SelfDriving/CarND-Behavioral-Cloning-P3/data/2nd track/IMG/center_2017_02_12_17_00_44_598.jpg,,,0,0,0,9.792181
/home/alex/SelfDriving/CarND-Behavioral-Cloning-P3/data/2nd track/IMG/center_2017_02_12_17_00_44_665.jpg,,,0,0,0,9.733088
/home/alex/SelfDriving/CarND-Behavioral-Cloning-P3/data/2nd track/IMG/center_2017_02_12_17_00_44_734.jpg,,,0,0,0,9.654852
/home/alex/SelfDriving/CarND-Behavioral-Cloning-P3/data/2nd track/IMG/center_2017_02_12_17_00_44_800.jpg,,,0,0,0,9.596588
/home/alex/SelfDriving/CarND-Behavioral-Cloning-P3/data/2nd track/IMG/center_2017_02_12_17_00_44_868.jpg,,,0,0,0,9.538676
/home/alex/SelfDriving/CarND-Behavioral-Cloning-P3/data/2nd track/IMG/center_2017_02_12_17_00_44_936.jpg,,,0,0,0,9.462003
/home/alex/SelfDriving/CarND-Behavioral-Cloning-P3/data/2nd track/IMG/center_2017_02_12_17_00_45_004.jpg,,,0,0,0,9.404902
/home/alex/SelfDriving/CarND-Behavioral-Cloning-P3/data/2nd track/IMG/center_2017_02_12_17_00_45_071.jpg,,,0,0,0,9.348148
/home/alex/SelfDriving/CarND-Behavioral-Cloning-P3/data/2nd track/IMG/center_2017_02_12_17_00_45_138.jpg,,,0,0,0,9.273005
/home/alex/SelfDriving/CarND-Behavioral-Cloning-P3/data/2nd track/IMG/center_2017_02_12_17_00_45_205.jpg,,,0,0,0,9.217044
/home/alex/SelfDriving/CarND-Behavioral-Cloning-P3/data/2nd track/IMG/center_2017_02_12_17_00_45_273.jpg,,,0,0,0,9.142957
/home/alex/SelfDriving/CarND-Behavioral-Cloning-P3/data/2nd track/IMG/center_2017_02_12_17_00_45_341.jpg,,,0,0,0,9.087784
/home/alex/SelfDriving/CarND-Behavioral-Cloning-P3/data/2nd track/IMG/center_2017_02_12_17_00_45_409.jpg,,,0,0,0,9.032941
/home/alex/SelfDriving/CarND-Behavioral-Cloning-P3/data/2nd track/IMG/center_2017_02_12_17_00_45_476.jpg,,,0,0,0,8.960339
/home/alex/SelfDriving/CarND-Behavioral-Cloning-P3/data/2nd track/IMG/center_2017_02_12_17_00_45_544.jpg,,,0,0,0,8.906267
/home/alex/SelfDriving/CarND-Behavioral-Cloning-P3/data/2nd track/IMG/center_2017_02_12_17_00_45_612.jpg,,,0,0,0,8.852525
/home/alex/SelfDriving/CarND-Behavioral-Cloning-P3/data/2nd track/IMG/center_2017_02_12_17_00_45_680.jpg,,,0,0,0,8.781373
/home/alex/SelfDriving/CarND-Behavioral-Cloning-P3/data/2nd track/IMG/center_2017_02_12_17_00_45_749.jpg,,,0,0,0,8.728384
/home/alex/SelfDriving/CarND-Behavioral-Cloning-P3/data/2nd track/IMG/center_2017_02_12_17_00_45_818.jpg,,,0,0,0,8.658231
/home/alex/SelfDriving/CarND-Behavioral-Cloning-P3/data/2nd track/IMG/center_2017_02_12_17_00_45_887.jpg,,,0,0,0,8.605986
/home/alex/SelfDriving/CarND-Behavioral-Cloning-P3/data/2nd track/IMG/center_2017_02_12_17_00_45_955.jpg,,,0,0,0,8.536815
/home/alex/SelfDriving/CarND-Behavioral-Cloning-P3/data/2nd track/IMG/center_2017_02_12_17_00_46_023.jpg,,,-0.009433962,0,0,8.485274
/home/alex/SelfDriving/CarND-Behavioral-Cloning-P3/data/2nd track/IMG/center_2017_02_12_17_00_46_090.jpg,,,-0.01886792,0,0,8.433969
/home/alex/SelfDriving/CarND-Behavioral-Cloning-P3/data/2nd track/IMG/center_2017_02_12_17_00_46_157.jpg,,,-0.01886792,0,0,8.366139
/home/alex/SelfDriving/CarND-Behavioral-Cloning-P3/data/2nd track/IMG/center_2017_02_12_17_00_46_224.jpg,,,-0.01886792,0,0,8.315648
