/home/alex/SelfDriving/CarND-Behavioral-Cloning-P3/data/recovery2/IMG/center_2017_02_12_17_25_45_124.jpg,,,0.03773585,0,0,0.0001402436
/home/alex/SelfDriving/CarND-Behavioral-Cloning-P3/data/recovery2/IMG/center_2017_02_12_17_25_45_191.jpg,,,0.03773585,0,0,0.0001411116
/home/alex/SelfDriving/CarND-Behavioral-Cloning-P3/data/recovery2/IMG/center_2017_02_12_17_25_45_258.jpg,,,0.03773585,0,0,0.0001403858
/home/alex/SelfDriving/CarND-Behavioral-Cloning-P3/data/recovery2/IMG/center_2017_02_12_17_25_45_326.jpg,,,0.03773585,0,0,0.0001436815
/home/alex/SelfDriving/CarND-Behavioral-Cloning-P3/data/recovery2/IMG/center_2017_02_12_17_25_45_394.jpg,,,0.03773585,0,0,0.000139812
/home/alex/SelfDriving/CarND-Behavioral-Cloning-P3/data/recovery2/IMG/center_2017_02_12_17_25_45_463.jpg,,,0.03773585,0,0,0.0001410872
/home/alex/SelfDriving/CarND-Behavioral-Cloning-P3/data/recovery2/IMG/center_2017_02_12_17_25_45_532.jpg,,,0.03773585,0,0,0.0001412443
/home/alex/SelfDriving/CarND-Behavioral-Cloning-P3/data/recovery2/IMG/center_2017_02_12_17_25_45_600.jpg,,,0.03773585,0,0,0.0001401876
/home/alex/SelfDriving/CarND-Behavioral-Cloning-P3/data/recovery2/IMG/center_2017_02_12_17_25_45_669.jpg,,,0.03773585,0,0,0.0001452177
/home/alex/SelfDriving/CarND-Behavioral-Cloning-P3/data/recovery2/IMG/center_2017_02_12_17_25_45_736.jpg,,,0.03773585,0,0,0.0001400589
/home/alex/SelfDriving/CarND-Behavioral-Cloning-P3/data/recovery2/IMG/center_2017_02_12_17_25_45_805.jpg,,,0.03773585,0,0,0.0001436701
/home/alex/SelfDriving/CarND-Behavioral-Cloning-P3/data/recovery2/IMG/center_2017_02_12_17_25_45_876.jpg,,,0.03773585,0,0,0.0001409958
/home/alex/SelfDriving/CarND-Behavioral-Cloning-P3/data/recovery2/IMG/center_2017_02_12_17_25_54_593.jpg,,,-1,0,0,0.0001209992
/home/alex/SelfDriving/CarND-Behavioral-Cloning-P3/data/recovery2/IMG/center_2017_02_12_17_25_54_660.jpg,,,-1,0,0,0.0001235352
/home/alex/SelfDriving/CarND-Behavioral-Cloning-P3/data/recovery2/IMG/center_2017_02_12_17_25_54_727.jpg,,,-1,0,0,0.0001248679
/home/alex/SelfDriving/CarND-Behavioral-Cloning-P3/data/recovery2/IMG/center_2017_02_12_17_25_54_795.jpg,,,-1,0,0,0.0001216078
/home/alex/SelfDriving/CarND-Behavioral-Cloning-P3/data/recovery2/IMG/center_2017_02_12_17_25_54_862.jpg,,,-1,0,0,0.0001218587
/home/alex/SelfDriving/CarND-Behavioral-Cloning-P3/data/recovery2/IMG/center_2017_02_12_17_25_54_930.jpg,,,-1,0,0,0.0001214116
/home/alex/SelfDriving/CarND-Behavioral-Cloning-P3/data/recovery2/IMG/center_2017_02_12_17_25_54_999.jpg,,,-1,0,0,0.0001239259
/home/alex/SelfDriving/CarND-Behavioral-Cloning-P3/data/recovery2/IMG/center_2017_02_12_17_25_55_068.jpg,,,-1,0,0,0.0001214519
/home/alex/SelfDriving/CarND-Behavioral-Cloning-P3/data/recovery2/IMG/center_2017_02_12_17_25_55_137.jpg,,,-1,0,0,0.0001222643
/home/alex/SelfDriving/CarND-Behavioral-Cloning-P3/data/recovery2/IMG/center_2017_02_12_17_25_55_204.jpg,,,-1,0,0,0.0001216969
/home/alex/SelfDriving/CarND-Behavioral-Cloning-P3/data/recovery2/IMG/center_2017_02_12_17_25_55_273.jpg,,,-1,0,0,0.0001212897
/home/alex/SelfDriving/CarND-Behavioral-Cloning-P3/data/recovery2/IMG/center_2017_02_12_17_25_55_339.jpg,,,-1,0,0,0.00012205
/home/alex/SelfDriving/CarND-Behavioral-Cloning-P3/data/recovery2/IMG/center_2017_02_12_17_25_55_408.jpg,,,-1,0,0,0.0001229855
/home/alex/SelfDriving/CarND-Behavioral-Cloning-P3/data/recovery2/IMG/center_2017_02_12_17_25_55_476.jpg,,,-1,0,0,0.0001272728
/home/alex/SelfDriving/CarND-Behavioral-Cloning-P3/data/recovery2/IMG/center_2017_02_12_17_25_55_543.jpg,,,-1,0,0,0.0001213578
/home/alex/SelfDriving/CarND-Behavioral-Cloning-P3/data/recovery2/IMG/center_2017_02_12_17_25_55_612.jpg,,,-1,0,0,0.000124592
/home/alex/SelfDriving/CarND-Behavioral-Cloning-P3/data/recovery2/IMG/center_2017_02_12_17_25_55_679.jpg,,,-1,0,0,0.0001222597
/home/alex/SelfDriving/CarND-Behavioral-Cloning-P3/data/recovery2/IMG/center_2017_02_12_17_25_55_747.jpg,,,-1,0,0,0.0001217414
/home/alex/SelfDriving/CarND-Behavioral-Cloning-P3/data/recovery2/IMG/center_2017_02_12_17_25_55_815.jpg,,,-1,0,0,0.000122299
/home/alex/SelfDriving/CarND-Behavioral-Cloning-P3/data/recovery2/IMG/center_2017_02_12_17_25_55_882.jpg,,,-1,0,0,0.0001241134
/home/alex/SelfDriving/CarND-Behavioral-Cloning-P3/data/recovery2/IMG/center_2017_02_12_17_25_55_951.jpg,,,-1,0,0,0.0001278119
/home/alex/SelfDriving/CarND-Behavioral-Cloning-P3/data/recovery2/IMG/center_2017_02_12_17_25_56_019.jpg,,,-1,0,0,0.0001219208
/home/alex/SelfDriving/CarND-Behavioral-Cloning-P3/data/recovery2/IMG/center_2017_02_12_17_25_56_087.jpg,,,-1,0,0,0.0001226539
/home/alex/SelfDriving/CarND-Behavioral-Cloning-P3/data/recovery2/IMG/center_2017_02_12_17_25_56_155.jpg,,,-1,0,0,0.0001253287
/home/alex/SelfDriving/CarND-Behavioral-Cloning-P3/data/recovery2/IMG/center_2017_02_12_17_25_56_222.jpg,,,-1,0,0,0.0001223472
/home/alex/SelfDriving/CarND-Behavioral-Cloning-P3/data/recovery2/IMG/center_2017_02_12_17_25_56_290.jpg,,,-1,0,0,0.0001242309
/home/alex/SelfDriving/CarND-Behavioral-Cloning-P3/data/recovery2/IMG/center_2017_02_12_17_25_56_359.jpg,,,-1,0,0,0.0001214071
/home/alex/SelfDriving/CarND-Behavioral-Cloning-P3/data/recovery2/IMG/center_2017_02_12_17_25_56_429.jpg,,,-1,0,0,0.0001231856
/home/alex/SelfDriving/CarND-Behavioral-Cloning-P3/data/recovery2/IMG/center_2017_02_12_17_25_56_497.jpg,,,-1,0,0,0.0001224804
/home/alex/SelfDriving/CarND-Behavioral-Cloning-P3/data/recovery2/IMG/center_2017_02_12_17_25_56_565.jpg,,,-1,0,0,0.0001211935
/home/alex/SelfDriving/CarND-Behavioral-Cloning-P3/data/recovery2/IMG/center_2017_02_12_17_25_56_633.jpg,,,-1,0,0,0.0001233015
/home/alex/SelfDriving/CarND-Behavioral-Cloning-P3/data/recovery2/IMG/center_2017_02_12_17_25_56_701.jpg,,,-1,0,0,0.0001215959
/home/alex/SelfDriving/CarND-Behavioral-Cloning-P3/data/recovery2/IMG/center_2017_02_12_17_25_56_770.jpg,,,-1,0,0,0.0001285385
/home/alex/SelfDriving/CarND-Behavioral-Cloning-P3/data/recovery2/IMG/center_2017_02_12_17_25_56_836.jpg,,,-1,0,0,0.0001237322
/home/alex/SelfDriving/CarND-Behavioral-Cloning-P3/data/recovery2/IMG/center_2017_02_12_17_25_56_905.jpg,,,-1,0,0,0.0001232265
/home/alex/SelfDriving/CarND-Behavioral-Cloning-P3/data/recovery2/IMG/center_2017_02_12_17_25_56_974.jpg,,,-1,0,0,0.0001211541
/home/alex/SelfDriving/CarND-Behavioral-Cloning-P3/data/recovery2/IMG/center_2017_02_12_17_25_57_043.jpg,,,-1,0,0,0.0001227361
/home/alex/SelfDriving/CarND-Behavioral-Cloning-P3/data/recovery2/IMG/center_2017_02_12_17_25_57_111.jpg,,,-1,0,0,0.0001211528
/home/alex/SelfDriving/CarND-Behavioral-Cloning-P3/data/recovery2/IMG/center_2017_02_12_17_25_57_179.jpg,,,-1,0,0,0.0001221292
